"PassengerId","HomePlanet","CryoSleep","Cabin","Destination","Age","VIP","RoomService","FoodCourt","ShoppingMall","Spa","VRDeck","Name","Transported"
"5561_02","Europa","no","A/51/P","TRAPPIST-1e",28,"no",0,175,0,214,7461,"Cellus Fueling","no"
"5561_03","Europa","no","A/51/P","TRAPPIST-1e",42,"no",0,890,2929,352,4898,"Gluinol Fueling","no"
"5561_04","Europa","no","A/51/P","TRAPPIST-1e",43,"no",7,494,2473,443,71,"Ankab Fueling","no"
"5563_01","Europa","yes","C/176/P","TRAPPIST-1e",26,"no",0,0,0,0,0,"Maham Cattyried","yes"
"5566_01","Europa","no","E/349/P","55 Cancri e",72,"no",2445,3023,0,704,20,"Gluinon Gloyanthy","no"
"5568_01","Europa","no","B/188/P","TRAPPIST-1e",49,"no",0,3991,298,289,2740,"Winons Covetive","no"
"5568_02","Europa","yes","B/188/P","55 Cancri e",29,"yes",0,0,0,0,0,"Merabik Covetive","yes"
"5569_01","Earth","yes","G/891/P","TRAPPIST-1e",18,"no",0,0,0,0,0,"Brance Mcfarleys","no"
"5571_01","Earth","no","G/900/S","55 Cancri e",26,"no",0,406,0,0,503,"Delley Nichoan","yes"
"5572_01","Mars","yes","F/1153/P","55 Cancri e",19,"no",0,0,0,0,0,"Gicket Pane","yes"
"5573_01","Earth","no","F/1154/P","55 Cancri e",18,"no",749,0,74,0,0,"Mariel Gilleranks","no"
"5574_01","Earth","no","F/1155/P","55 Cancri e",14,"no",714,237,0,587,1,"Dorah Polliamposs","no"
"5575_01","Mars","no","F/1156/P","TRAPPIST-1e",44,"no",583,0,222,0,1560,"Bares Nacke","no"
"5575_02","Mars","yes","F/1156/P","TRAPPIST-1e",34,"no",0,0,0,0,0,"Heers Nacke","yes"
"5578_01","Earth","yes","G/892/P","55 Cancri e",18,"no",0,0,0,0,0,"Verney Gainebergan","yes"
"5580_01","Earth","yes","G/902/S","PSO J318.5-22",36,"no",0,0,0,0,0,"Anae Vaught","yes"
"5581_01","Europa","yes","B/212/S","55 Cancri e",27,"no",0,0,0,0,NA,"Alpha Frolestty","yes"
"5582_01","Earth","no","G/893/P","TRAPPIST-1e",35,NA,753,335,1,348,0,"Patoya Hersons","no"
"5583_01","Europa","no","D/170/S","TRAPPIST-1e",52,"no",5,3514,31,601,13,"Taura Inghtal","yes"
"5585_01","Earth","no","G/894/P","PSO J318.5-22",22,"no",688,5,80,0,0,"Vanez Popelazquez","no"
"5585_02","Earth","no","F/1158/P","TRAPPIST-1e",34,"no",245,0,542,0,19,"Velyne Popelazquez","yes"
"5586_01","Earth","no","G/895/P","PSO J318.5-22",37,"no",0,0,6,746,1,"Elanda Reyersendry","no"
"5587_01","Earth","no","F/1159/P","55 Cancri e",22,"no",654,2,83,0,0,"Dianie Deckerson","no"
"5589_01","Earth","no","F/1160/P","TRAPPIST-1e",26,"no",0,786,0,11,83,"Fayen Hermanapp","yes"
"5591_01","Earth","no","E/363/S","55 Cancri e",14,"no",590,9,0,0,192,"Elene Ewiseston","no"
"5592_01","Mars","yes","F/1161/P","55 Cancri e",53,"no",0,0,0,0,0,"Wheard Quith","yes"
"5594_01","Earth","no","F/1163/P","TRAPPIST-1e",17,"no",0,823,0,1168,14,"Verney Lewinton","no"
"5595_01","Earth","no","F/1067/S","TRAPPIST-1e",30,"no",0,1,0,870,0,"Sonard Craftstens","no"
"5596_01","Europa","no","D/179/P","TRAPPIST-1e",65,"no",0,722,302,103,2659,"Mothab Sorbitter","no"
"5598_01","Earth","no","G/903/S",NA,19,"no",0,0,500,2,208,"Lulah Thony","yes"
"5599_01","Europa","no","E/364/S","55 Cancri e",36,NA,380,686,0,295,1247,"Saxino Caming","no"
"5601_01","Earth","yes","G/904/S","TRAPPIST-1e",3,"no",0,0,0,0,0,"Bertle Vandan","yes"
"5601_02","Earth","no","G/904/S","TRAPPIST-1e",6,"no",0,0,0,0,0,"Fery Vandan","yes"
"5601_03","Earth","no",NA,"55 Cancri e",4,"no",0,0,0,0,0,"Jacque Vandan","yes"
"5601_04","Earth","no","F/1069/S","TRAPPIST-1e",21,"no",958,1668,82,0,78,"Vanney Vandan","yes"
"5601_05","Earth","yes","G/904/S","55 Cancri e",8,"no",0,0,0,0,0,"Maya Vandan","yes"
"5602_01","Europa","yes","B/190/P","TRAPPIST-1e",35,"no",0,0,0,0,0,"Castab Sedece","yes"
"5602_02","Europa","no","B/190/P","55 Cancri e",18,"no",0,3268,0,436,342,"Hadirk Sedece","yes"
"5603_01",NA,"no","E/365/S","TRAPPIST-1e",34,"no",170,1256,0,3926,7121,"Kocha Cluitty","no"
"5606_01","Europa","yes","B/213/S","55 Cancri e",45,"no",0,0,0,0,0,"Algor Paterpad","yes"
"5606_02","Europa","no","B/213/S","TRAPPIST-1e",31,"no",0,1219,7,104,1082,"Brab Dectory","yes"
"5608_01","Earth","no","F/1164/P","TRAPPIST-1e",14,"no",30,757,115,0,0,"Son Mclainez","yes"
"5609_01","Earth","no","G/897/P","TRAPPIST-1e",23,"no",765,5,0,0,0,"Breney Russon","no"
"5610_01","Europa","yes","B/214/S","TRAPPIST-1e",61,"no",0,0,0,0,0,"Tach Dicely","yes"
"5610_02","Europa","no","B/214/S","55 Cancri e",54,"yes",0,7996,0,4549,10206,"Atinon Dicely","no"
"5611_01","Europa","yes","D/171/S","TRAPPIST-1e",28,"no",0,0,0,0,0,"Medion Clutchor","yes"
"5611_02","Europa","no","D/171/S","TRAPPIST-1e",46,"no",0,3477,0,1,5543,"Grum Clutchor","no"
"5613_01","Earth","no","F/1072/S","TRAPPIST-1e",32,"no",125,874,0,180,1,"Leene Hardonald","yes"
"5614_01","Earth","yes","G/906/S","55 Cancri e",49,"no",0,0,0,0,0,"Tyrony Coolerson","yes"
"5615_01","Earth","yes","G/907/S","55 Cancri e",20,"no",0,0,0,0,0,"Tine Wardendez","yes"
"5616_01","Earth","no","F/1073/S","PSO J318.5-22",25,"no",458,240,0,239,0,"Yolace Fryersonis","yes"
"5618_01","Earth","no","F/1075/S","TRAPPIST-1e",19,"no",0,785,0,0,19,"Jenn Lynnerett","yes"
"5619_01","Earth","yes","G/908/S","55 Cancri e",28,"no",0,0,0,0,0,"Gordo Freder","yes"
"5622_01","Earth","no","F/1076/S","TRAPPIST-1e",68,"no",0,0,970,0,0,"Jenn Nolds","yes"
"5623_01","Earth","yes","G/898/P","TRAPPIST-1e",16,"no",0,0,0,0,0,"Helly Gouldensen","yes"
"5625_01","Mars","yes","E/352/P","TRAPPIST-1e",19,"no",0,0,0,0,0,"Trise Cart","no"
"5625_02","Mars",NA,"E/352/P","PSO J318.5-22",49,"no",0,0,0,0,0,"Cros Nane","no"
"5625_03","Mars","no","E/352/P","TRAPPIST-1e",15,"no",890,9,0,1250,57,"Ming Cart","no"
"5625_04","Mars","yes","E/352/P","TRAPPIST-1e",26,"no",0,0,0,0,0,"Tops Cart","yes"
"5625_05","Mars","no","E/352/P","TRAPPIST-1e",22,"no",804,0,378,0,0,NA,"no"
"5626_01","Earth","yes","G/911/S","PSO J318.5-22",23,"no",0,0,0,0,0,"Fayen Vinston","yes"
"5627_01","Earth","no","G/899/P","TRAPPIST-1e",31,"no",0,0,0,0,0,"Nelsie Stanters","no"
"5628_01","Earth","yes","G/900/P","TRAPPIST-1e",27,"no",0,0,0,0,0,"Ebonya Potthews","no"
"5629_01","Earth","yes","G/901/P","TRAPPIST-1e",28,"no",0,NA,0,0,0,"Jaye Sterson","yes"
"5631_01","Earth","no","F/1166/P","TRAPPIST-1e",20,"no",47,0,0,0,2711,"Bel Boltond","no"
"5637_01","Earth","no","F/1168/P","TRAPPIST-1e",43,"no",1,8,0,0,715,"Sonard Simson","no"
"5639_01","Earth","no","G/913/S","TRAPPIST-1e",22,"no",19,9,0,0,594,"Bel Ewins","yes"
"5640_01","Europa","yes","E/368/S","TRAPPIST-1e",27,"no",0,0,0,0,0,"Kaffias Rinicapead","yes"
"5642_01","Europa","yes","B/216/S",NA,35,"no",0,0,0,0,0,"Geonkaa Supred","yes"
"5642_02","Europa","yes",NA,"55 Cancri e",37,"no",0,0,0,0,0,"Isoton Supred","yes"
"5643_01","Mars","no","F/1077/S","TRAPPIST-1e",24,"no",158,0,1594,1,0,"Latsts Karte","yes"
"5643_02","Mars","no","F/1077/S","55 Cancri e",18,"no",2803,0,17,0,0,NA,"no"
"5643_03","Mars","no","F/1077/S","TRAPPIST-1e",15,"no",643,0,45,0,10,"Eaturs Karte","no"
"5644_01","Mars","no","F/1169/P","TRAPPIST-1e",28,"no",1909,0,0,0,6,"Gut Hake","no"
"5645_01","Earth","no","F/1078/S","TRAPPIST-1e",24,"no",0,117,2134,0,0,"Olly Wagnerray","yes"
"5646_01","Mars","yes","F/1079/S","55 Cancri e",39,"no",0,0,0,0,0,NA,"yes"
"5647_01","Europa","yes","C/178/P","TRAPPIST-1e",35,"no",0,NA,0,0,NA,"Dyonevi Matoltuble","yes"
"5647_02","Europa","no","C/178/P","55 Cancri e",52,"no",0,1425,31,0,1320,"Chabih Matoltuble","yes"
"5647_03","Europa","no","C/178/P","TRAPPIST-1e",48,"no",0,NA,0,2851,1478,"Majoram Tachor","no"
"5648_01","Europa","no","C/179/P","55 Cancri e",27,"no",332,918,0,5,4817,"Edaruma Braned","no"
"5648_02","Europa","no","C/179/P","55 Cancri e",50,"no",0,103,0,240,8221,"Unukath Braned","no"
"5650_01","Earth","no","G/902/P","TRAPPIST-1e",24,"no",56,22,285,1453,0,"Elsane Coopezmaney","no"
"5651_01","Earth","no","G/915/S","PSO J318.5-22",26,"no",807,0,0,0,40,"Kentha Franton","yes"
"5652_01","Earth","no","F/1171/P","TRAPPIST-1e",24,"no",215,0,0,0,350,"Erice Franchaney","no"
"5653_01","Earth","yes","G/903/P","TRAPPIST-1e",15,"no",0,0,0,0,0,"Hanne Wardendez","no"
"5655_01","Earth","no","F/1172/P","PSO J318.5-22",42,"no",1188,39,3,3,0,"Laude Browlerson","no"
"5659_01","Earth","no","F/1175/P","TRAPPIST-1e",51,"no",0,0,0,0,880,"Letta Alberts","no"
"5661_01","Earth","no","E/355/P","PSO J318.5-22",43,"no",635,53,0,3,0,"Elany Ellahan","yes"
"5661_02","Earth","yes","G/905/P","55 Cancri e",31,"no",0,0,0,0,0,"Vane Ellahan","no"
"5662_01","Earth","yes","G/916/S","TRAPPIST-1e",14,"no",0,0,0,0,0,"Alendy Wolferguson","yes"
"5662_02","Earth","no","F/1080/S","TRAPPIST-1e",31,"no",13,0,0,679,0,"Karia Wolferguson","no"
"5663_01","Europa","no","A/71/S","TRAPPIST-1e",33,"no",0,1513,5,63,144,"Alsuud Ressing","yes"
"5667_01","Earth","no","G/906/P","55 Cancri e",21,"no",0,496,0,3867,30,"Moniey Combson","no"
"5671_01","Earth","no","G/907/P","TRAPPIST-1e",13,"no",56,1706,15,0,23,"Berly Acobsond","no"
"5673_01","Earth","no","F/1083/S","TRAPPIST-1e",29,"no",286,545,NA,0,0,"Pattin Bradlerson","yes"
"5674_01","Europa","no","B/217/S","TRAPPIST-1e",22,"no",0,11594,0,10247,1,"Alrain Unsible","no"
"5677_01","Mars","no","E/357/P","TRAPPIST-1e",22,"no",1035,0,264,0,0,"Hoces Fisun","no"
"5679_01","Earth","yes","G/920/S","PSO J318.5-22",18,"no",0,0,0,0,0,"Loise Casonston","yes"
"5679_02","Earth","yes","G/920/S","55 Cancri e",35,"no",0,0,0,0,0,"Shelle Casonston","yes"
"5679_03","Earth","yes","G/920/S","TRAPPIST-1e",20,"no",0,0,0,0,0,"Jennya Casonston","yes"
"5680_01","Earth","no","E/359/P","TRAPPIST-1e",18,"no",0,0,1609,0,0,"Ryanne Blanglison","yes"
"5681_01","Earth","yes","G/921/S","TRAPPIST-1e",66,"no",0,0,0,0,0,"Jodip Ellson","yes"
"5684_01",NA,"yes","B/218/S","TRAPPIST-1e",33,"no",0,0,0,0,0,"Zaninon Busive","yes"
"5684_02","Europa","yes","B/218/S","55 Cancri e",48,"no",0,0,0,0,0,"Azhah Busive","yes"
"5684_03","Europa","no","B/218/S","55 Cancri e",38,"no",0,1198,48,278,1244,"Genubik Busive","no"
"5684_04","Europa","yes","B/218/S","TRAPPIST-1e",62,"no",0,0,0,0,0,"Okulus Folhal","yes"
"5685_01","Earth","yes","G/910/P","TRAPPIST-1e",19,"no",0,0,0,0,0,"Ianne Bryants","no"
"5686_01","Mars","no",NA,"55 Cancri e",44,"no",2267,0,107,0,0,"Lix Cry","no"
"5686_02","Mars","no","D/180/P","55 Cancri e",25,"no",1410,123,26,9,812,"Pil Cry","no"
"5687_01","Earth","no","F/1179/P","TRAPPIST-1e",15,"no",348,1627,0,0,0,"Erie Mccarry","no"
"5688_01","Earth","no","F/1084/S","TRAPPIST-1e",20,"no",12,177,1110,0,0,"Isaacy Newtontoss","yes"
"5689_01","Earth","no","F/1180/P","TRAPPIST-1e",34,"no",233,0,0,1054,156,"Raceky Scotterkins","no"
"5692_01","Mars","no","E/360/P","TRAPPIST-1e",23,"no",821,0,863,664,0,"Mele Madan","no"
"5693_01","Earth","no","F/1087/S","TRAPPIST-1e",45,"no",0,0,2332,84,0,"Hellia Blacks","yes"
"5695_01","Earth","yes","G/922/S","TRAPPIST-1e",39,"no",0,0,0,0,0,"Brene Collinson","yes"
"5696_01","Earth","yes","G/911/P","PSO J318.5-22",33,"no",0,0,0,0,0,"Janney Mcgoway","yes"
"5698_01","Earth","no","F/1088/S","TRAPPIST-1e",14,"no",0,0,325,247,305,"Natha Mulley","no"
"5698_02","Earth","no","G/923/S","TRAPPIST-1e",26,"no",178,0,3,0,704,NA,"yes"
"5700_01","Earth","yes","G/924/S","TRAPPIST-1e",47,"no",0,0,0,0,0,"Coreen Ricks","yes"
"5701_01","Mars","yes","D/173/S","TRAPPIST-1e",NA,"no",0,0,0,0,0,"Caper Fincy","yes"
"5702_01","Earth","yes","G/912/P","55 Cancri e",28,"no",0,0,0,0,0,"Katiey Estron","yes"
"5704_01","Earth","yes","G/913/P","TRAPPIST-1e",22,"no",0,0,NA,0,0,"Melara Callowery","yes"
"5705_01","Earth","yes","G/925/S","TRAPPIST-1e",17,"no",0,0,0,0,0,"Letty Chanan","yes"
"5706_01","Earth","no","F/1090/S","TRAPPIST-1e",16,"no",0,458,725,0,0,"Norahe Kerrealds","yes"
"5706_02","Earth","no","G/926/S","TRAPPIST-1e",9,"no",0,0,0,0,NA,"Tricki Marshopper","yes"
"5707_01","Earth","no","F/1091/S","TRAPPIST-1e",15,"no",0,0,973,29,0,"Emmax Alvasquez","yes"
"5709_01","Europa","no","C/215/S","TRAPPIST-1e",33,"no",0,4372,0,4103,0,"Asellum Amblereld","yes"
"5710_01","Earth","no","F/1092/S","TRAPPIST-1e",61,"no",0,166,1080,0,16,"Jeanie Sterson","yes"
"5711_01","Earth","no","F/1183/P","TRAPPIST-1e",19,"no",NA,0,0,692,164,"Daryla Mullericer","no"
"5712_01","Europa","yes","E/371/S","TRAPPIST-1e",61,"no",0,0,0,0,0,"Dabik Mostedry","yes"
"5713_01","Earth","no","G/915/P","TRAPPIST-1e",42,"no",0,29,317,434,45,"Lawren Blangibson","yes"
"5714_01","Earth","no","G/916/P","TRAPPIST-1e",4,"no",0,0,0,0,0,"Katen Farleyatton","no"
"5714_02","Earth","no","G/916/P","TRAPPIST-1e",12,"no",0,0,0,0,0,"Rayle Farleyatton","yes"
"5714_03","Earth","no","G/916/P","TRAPPIST-1e",0,NA,0,0,0,0,0,"Bobina Hamcmahon","yes"
"5714_04","Earth","yes","G/916/P","TRAPPIST-1e",19,"no",0,0,0,0,0,"Sanda Hamcmahon","yes"
"5714_05","Earth","yes","G/916/P","TRAPPIST-1e",NA,"no",0,0,0,0,0,"Robyna Hamcmahon","yes"
"5716_01","Earth","no","F/1093/S","PSO J318.5-22",29,"no",0,173,0,0,1155,"Gabrin Jimes","yes"
"5717_01","Earth","no","G/917/P","TRAPPIST-1e",59,"no",0,664,0,144,141,"Wardan Fowles","yes"
"5718_01","Earth","yes","G/927/S","TRAPPIST-1e",20,"no",0,0,0,0,0,"Racyle Kaney","yes"
"5719_01","Earth","no","G/918/P","TRAPPIST-1e",70,"no",390,0,0,0,518,"Ireen Tranciams","yes"
"5719_02","Earth","yes","G/918/P","TRAPPIST-1e",3,"no",0,0,0,0,0,"Min Tranciams","no"
"5721_01","Europa","yes","B/219/S","TRAPPIST-1e",37,"no",0,0,0,0,0,"Giedia Mostedry","yes"
"5721_02","Europa","no","B/219/S","TRAPPIST-1e",58,"no",0,1975,598,7,3726,"Scellus Mostedry","no"
"5722_01","Earth","no","G/928/S","TRAPPIST-1e",44,"no",69,0,17,176,2105,"Joyces Ington","no"
"5723_01","Mars","yes","E/372/S","TRAPPIST-1e",24,"no",0,0,0,0,0,"Quakes Puff","no"
"5724_01","Earth","yes","G/919/P","PSO J318.5-22",20,"no",0,0,0,0,0,"Eduard Sweenez","yes"
"5725_01","Earth","no","F/1094/S","TRAPPIST-1e",24,"no",156,0,364,489,383,"Clindy Joycerton","yes"
"5726_01","Europa","yes","B/192/P","55 Cancri e",27,"no",0,0,NA,0,0,"Bottom Dindeng","yes"
"5727_01","Earth","no","G/920/P","55 Cancri e",28,"no",0,0,0,711,0,"Kenny Santin","no"
"5728_01","Earth","no","F/1185/P","TRAPPIST-1e",24,"no",0,217,0,77,510,"Jodia Wolferguson","no"
"5729_01","Mars","yes","F/1186/P","TRAPPIST-1e",29,"no",0,0,0,0,0,"Honjay Merie","yes"
"5730_01","Earth","no","F/1187/P","TRAPPIST-1e",25,"no",2029,1,0,0,121,"Karlen Moodman","no"
"5732_01","Earth","no","G/921/P","TRAPPIST-1e",20,"no",0,0,53,2,754,"Brancy Ocherman","no"
"5733_01","Earth","no","G/922/P","55 Cancri e",34,"no",0,1745,6,5,37,"Billia Kerrealds","yes"
"5733_02","Earth","no","F/1188/P",NA,28,"no",0,0,0,1191,109,"Tricky Buckeelez","no"
"5735_01","Earth","yes","E/362/P","TRAPPIST-1e",NA,"no",0,0,0,0,0,"Myrace Peterstarks","yes"
"5736_01","Earth",NA,"F/1189/P","TRAPPIST-1e",23,"no",1,NA,1,0,618,"Ton Maynardner","no"
"5737_01","Europa","no","C/216/S","TRAPPIST-1e",39,"no",0,11856,13,39,3,"Mintard Inicont","yes"
"5737_02","Europa","no","C/216/S","TRAPPIST-1e",35,"no",0,7636,0,353,705,"Lesaton Inicont","yes"
"5738_01","Earth","yes","G/929/S","TRAPPIST-1e",18,"no",0,0,0,0,0,"Ritany Morelly","yes"
"5739_01","Earth","yes","G/930/S","TRAPPIST-1e",20,"no",0,0,0,0,0,"Courta Cleminglas","yes"
"5740_01","Europa","no","A/52/P","TRAPPIST-1e",42,"no",0,16,0,144,7492,"Minopus Cattle","no"
"5740_02","Europa","no","A/52/P","55 Cancri e",32,"no",70,764,724,547,1297,"Unukath Alaxed","no"
"5742_01","Earth","no","F/1096/S","55 Cancri e",50,"no",57,29,0,0,643,"Ger Rigginsen","no"
"5744_01","Earth","no","G/931/S","TRAPPIST-1e",23,"no",0,37,859,9,1,"Felice Hinglendez","yes"
"5746_01","Earth","no","G/932/S","TRAPPIST-1e",19,"no",0,NA,0,5381,139,"Rica Vandan","no"
"5747_01","Earth","no","F/1192/P","TRAPPIST-1e",29,"no",715,47,0,0,0,"Troya Hallahaney","no"
"5748_01","Europa","no","A/53/P","TRAPPIST-1e",35,"yes",247,436,459,1,1984,"Sterfik Gealloyalt","no"
"5750_01","Earth","no","E/363/P","TRAPPIST-1e",18,"no",0,625,0,0,356,"Herina Parklaney","no"
"5751_01","Earth","no","G/924/P","PSO J318.5-22",24,"no",160,20,39,552,1,NA,"no"
"5755_01","Earth","no","G/933/S","TRAPPIST-1e",23,"no",88,0,586,0,0,"Loreen Cardner","yes"
"5756_01","Earth","no","F/1194/P","TRAPPIST-1e",51,"no",542,0,360,0,0,"Card Dicksons","no"
"5756_02","Earth","no","F/1194/P","TRAPPIST-1e",42,"no",439,0,0,0,254,"Billia Briggston","no"
"5756_03","Earth","no","F/1194/P","PSO J318.5-22",19,"no",5,0,0,716,0,"Inerry Briggston","no"
"5756_04","Earth",NA,"F/1194/P","TRAPPIST-1e",23,"no",0,0,0,0,0,NA,"no"
"5756_05","Earth","yes","F/1194/P","TRAPPIST-1e",19,"no",0,0,0,NA,0,"Fery Briggston","yes"
"5756_06","Earth","no","F/1194/P","PSO J318.5-22",22,"no",158,0,476,0,26,"Karena Briggston","no"
"5756_07","Earth","no",NA,"TRAPPIST-1e",25,"no",12,6,2817,342,0,"Shanie Garden","no"
"5756_08","Earth","no","F/1194/P","PSO J318.5-22",31,"no",11,0,0,1912,1120,"Wenise Briggston","no"
"5757_01","Earth","no","F/1195/P","TRAPPIST-1e",23,"no",0,0,0,558,1,"Dianya Salin","no"
"5758_01","Earth","yes","G/934/S","TRAPPIST-1e",22,"no",0,0,0,0,0,"Heidie Mcguirez","yes"
"5761_01","Europa","yes","B/220/S","TRAPPIST-1e",55,"no",0,0,0,0,0,"Weino Icablebat","yes"
"5763_01","Earth","no","F/1099/S","TRAPPIST-1e",40,"no",0,0,56,1,642,"Andan Alentonway","no"
"5763_02","Earth","no","F/1099/S","TRAPPIST-1e",24,"no",NA,0,0,838,193,"Erick Alentonway","no"
"5764_01","Earth","no","F/1100/S","TRAPPIST-1e",25,"no",0,0,1037,8,1,"Shery Nolds","yes"
"5765_01","Europa","no","C/181/P","TRAPPIST-1e",42,"no",0,1871,0,570,199,"Altairk Heermy","no"
"5767_01","Earth","yes","G/936/S","PSO J318.5-22",33,"no",0,0,0,0,0,"Jonaye Josesh","yes"
"5768_01","Europa","yes","B/193/P","TRAPPIST-1e",54,"no",0,0,0,0,0,"Gatrino Cattle","yes"
"5768_02","Europa","yes","B/193/P","55 Cancri e",22,"no",0,0,0,0,0,"Izarfik Cattle","yes"
"5769_01","Europa","yes","B/194/P","TRAPPIST-1e",22,"no",0,0,0,0,0,"Menkard Oppont","yes"
"5769_02","Europa","yes","B/194/P","55 Cancri e",19,"no",0,0,0,0,0,"Muonon Oppont","yes"
"5771_01","Earth","no","G/937/S","TRAPPIST-1e",47,"no",0,868,0,4,NA,"Sanda Fielson","yes"
"5772_01","Mars","no","F/1197/P","55 Cancri e",23,"no",610,858,75,1358,0,"Vuls Sidne","no"
"5773_01","Europa","yes","C/217/S","55 Cancri e",61,"no",0,0,0,0,0,"Bosonan Sciatberit","yes"
"5776_01","Earth","no","F/1102/S","TRAPPIST-1e",21,"no",0,128,209,4,383,"Luise Saundez","no"
"5777_01","Earth",NA,"F/1199/P","PSO J318.5-22",46,NA,559,25,NA,22,765,"Katen River","no"
"5778_01","Earth","no","G/926/P","TRAPPIST-1e",36,"no",0,0,0,0,907,"Verney Pernard","no"
"5779_01","Earth","no","G/938/S","TRAPPIST-1e",15,"no",0,706,0,NA,0,"Glene Simsey","yes"
"5780_01","Europa","no","B/195/P","TRAPPIST-1e",33,"no",2233,6408,NA,23,273,"Genif Ousious","yes"
"5780_02","Europa","yes","B/195/P","TRAPPIST-1e",35,"no",0,0,0,0,0,"Hallux Ousious","yes"
"5780_03","Europa","yes","B/195/P","55 Cancri e",21,"no",0,0,0,0,0,"Betenar Ousious","yes"
"5781_01","Earth","no","F/1200/P","55 Cancri e",21,"no",0,0,0,1,594,"Nichad Harley","no"
"5783_01","Earth","no","F/1201/P","55 Cancri e",43,"no",0,1197,0,223,1,"Alendy Scottuez","yes"
"5785_01","Earth","no","F/1104/S","PSO J318.5-22",34,"no",571,0,0,0,0,"Dwin Mcgoway","no"
"5786_01","Earth","no","G/928/P","PSO J318.5-22",47,"no",14,3,0,1720,0,"Alfrey Sarios","no"
"5788_01","Mars","no","F/1105/S","TRAPPIST-1e",27,"no",850,0,681,1,0,"Ves Birte","yes"
"5790_01","Europa","no","C/218/S","TRAPPIST-1e",46,"no",0,1068,945,2587,811,"Markard Distured","no"
"5791_01","Earth","no","G/941/S",NA,46,"no",183,7,637,182,5,"Earlie Sancasey","yes"
"5792_01","Europa","no","B/196/P","55 Cancri e",40,"no",0,3338,0,6344,199,"Eltares Subwor","no"
"5793_01","Europa","yes","E/375/S","55 Cancri e",59,"no",0,0,0,0,0,"Dhenah Gloyanthy","yes"
"5794_01","Europa","no","D/182/P","TRAPPIST-1e",45,"no",0,1202,149,1472,3379,"Winopus Shoeweely","no"
"5795_01","Earth","no","F/1106/S","PSO J318.5-22",19,"no",0,95,595,0,0,"Evey Hodes","yes"
"5796_01","Mars","no","F/1107/S","TRAPPIST-1e",32,"no",6769,0,NA,113,1,"Grog Pre","no"
"5799_01",NA,"yes","F/1108/S","55 Cancri e",39,"no",0,0,0,0,0,"Cruts Cres","yes"
"5800_01","Earth","no","F/1203/P",NA,40,"no",661,0,830,0,6,"Belly Llobsoney","no"
"5802_01","Mars","no","D/175/S","TRAPPIST-1e",44,"no",815,219,22,0,0,"Terry Killé","yes"
"5804_01","Earth","yes","G/933/P","TRAPPIST-1e",26,"no",0,0,0,0,0,"Allyn Simpsonks","no"
"5806_01","Earth","no","F/1109/S","TRAPPIST-1e",22,"no",514,0,2,129,583,"Philda Snowaney","no"
"5808_01","Earth","no","G/934/P","TRAPPIST-1e",2,"no",0,0,0,0,0,"Keitha Josey","no"
"5808_02","Earth","no","F/1204/P","TRAPPIST-1e",18,"no",0,3,41,359,393,"Ferry Josey","no"
"5808_03","Earth","no","F/1204/P","TRAPPIST-1e",53,"no",751,0,NA,7,0,"Haryn Josey","no"
"5809_01","Earth","no","F/1205/P","TRAPPIST-1e",22,"no",104,511,254,425,4,"Violan Clemondsey","no"
"5809_02","Earth","no","F/1205/P","TRAPPIST-1e",46,"no",0,98,2077,0,0,"Eilan Clemondsey","yes"
"5810_01","Earth","yes","G/935/P","TRAPPIST-1e",28,"no",0,0,0,0,0,"Valey Chapmaney","yes"
"5810_02",NA,"no","E/366/P","TRAPPIST-1e",31,"no",0,1489,68,6,0,"Annez Chapmaney","yes"
"5811_01","Europa","no","A/54/P","55 Cancri e",36,"no",1,4058,95,0,2109,"Haldah Fulatorly","no"
"5811_02","Europa","no","A/54/P","55 Cancri e",46,"no",35,3953,0,2108,0,"Sadlam Fulatorly","yes"
"5812_01","Earth","yes","G/943/S","TRAPPIST-1e",0,"no",0,0,0,0,0,"Holey Domington","yes"
"5812_02","Earth","no","G/943/S","TRAPPIST-1e",3,"no",0,0,0,0,0,"Garry Domington","yes"
"5812_03","Earth","yes","G/943/S","TRAPPIST-1e",12,"no",0,0,0,0,0,"Evaned Domington","yes"
"5812_04","Earth","yes","G/943/S","TRAPPIST-1e",2,"no",0,0,0,0,0,"Ireen Domington","yes"
"5812_05","Earth","yes","G/943/S","TRAPPIST-1e",41,"no",0,0,0,0,0,"Dian Domington","yes"
"5812_06","Earth","yes","G/943/S","55 Cancri e",11,"no",0,0,0,0,0,"Karena Domington","yes"
"5813_01","Earth","yes","G/936/P","TRAPPIST-1e",41,"no",0,0,0,0,0,"Coreee Hortis","yes"
"5814_01","Mars","no","D/176/S","TRAPPIST-1e",17,"no",513,0,669,0,0,"Prabon Bine","no"
"5814_02","Mars","yes","D/176/S","55 Cancri e",21,"no",0,0,0,0,0,"Fal Bine","yes"
"5814_03","Mars","yes","D/176/S","55 Cancri e",21,"no",0,0,0,0,0,"Scers Bine","yes"
"5814_04","Mars","no","D/176/S","TRAPPIST-1e",27,"no",89,888,51,5,0,"Honda Bine","yes"
"5814_05","Mars","yes","D/176/S","TRAPPIST-1e",54,"no",0,0,0,0,0,"Caper Bine","yes"
"5814_06","Mars","no","D/176/S","TRAPPIST-1e",15,"no",2309,0,1142,1,10,"Feles Bine","no"
"5814_07","Mars","yes","D/176/S",NA,39,"no",0,0,0,0,0,"Naffsh Bine","yes"
